Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star Rotational Velocity [km/s],Star Rotational Velocity Error Lower [km/s],Star Rotational Velocity Error Upper [km/s],Star Rotation Period [days],Star Rotation Period Error Lower [days],Star Rotation Period Error Upper [days],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star Parallax [mas],Star Parallax Error Lower [mas],Star Parallax Error Upper [mas],HD ID,HIP ID,TIC ID,Gaia ID,Star B Mag,Star V Mag,Star H Mag,Star I Mag,Star J Mag,Star Ks Mag,Star u Mag,Star g Mag,Star r Mag,Star i Mag,Star z Mag,Star TESS Mag,Star Kepler Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star RA,Star Dec,Proper Motion [mas/yr],Total Proper Motion Error Lower [mas/yr],Total Proper Motion Error Upper [mas/yr],RA Proper Motion [mas/yr],RA Proper Motion Error Lower [mas/yr],RA Proper Motion Error Upper [mas/yr],Dec Proper Motion [mas/yr],Dec Proper Motion Error Lower [mas/yr],Dec Proper Motion Error Upper [mas/yr],Planet Name,Planet Radius [Rjup],Planet Radius Error Lower [Rjup],Planet Radius Error Upper [Rjup],Rp/Rs,Rp/Rs Error Lower,Rp/Rs Error Upper,Msin(i) [Mj],Msin(i) Error Lower [Mj],Msin(i) Error Upper [Mj],Planet Mass [Mjup],Planet Mass Error Lower [Mjup],Planet Mass Error Upper [Mjup],Radial Velocity Amplitude [m/s],Radial Velocity Amplitude Error Lower [m/s],Radial Velocity Amplitude Error Upper [m/s],Planet Density [g/cm3],Planet Density Error Lower [g/cm3],Planet Density Error Upper [g/cm3],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Semi-major Axis [au],Planet Semi-major Axis Error Lower [au],Planet Semi-major Axis Error Upper [au],a/Rs,a/Rs Error Lower,a/Rs Error Upper,Inclination,Inclination Error Lower,Inclination Error Upper,Impact Parameter,Impact Parameter Error Lower,Impact Parameter Error Upper,Eccentricity,Eccentricity Error Lower,Eccentricity Error Upper,Periastron,Periastron Error Lower,Periastron Error Upper,Projected Obliquity,Projected Obliquity Error Lower,Projected Obliquity Error Upper,True Obliquity,True Obliquity Error Lower,True Obliquity Error Upper,Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hrs],Transit Duration Error Lower [hrs],Transit Duration Error Upper [hrs],Eclipse Depth [%],Eclipse Depth Error Lower [%],Eclipse Depth Error Upper [%],Transit Flag,RV Flag,Survey,Discovery Year,Publication,Publication Date,Controversial Flag,Solution Type,Number of Transmission Spectra,Number of Emission Spectra,TTV Flag,Eclipse Flag,Publication Year,Publication Month,No. Desired Parameters,Prime Source,Inferred Parameters,ExoClock Orbital Parameters,Uniform Stellar Parameters,Calculated Parameters,Planet Albedo,Mean Molecular Weight,Heat Redistribution Factor,Assumed Parameters,ExoClock Priority,Transit Mid Time [days],ExoClock Ephemeris,Replaced Values,Transit,Transit Impact Parameter,Eclipse,Eclipse Impact Parameter,Transit Duration T14 [s],Transit Duration T12 [s],Transit Duration T23 [s],Eclipse Duration E14 [s],Eclipse Duration E12 [s],Eclipse Duration E23 [s],Planet Temperature [K],Planet Transit Temperature [K],Planet Eclipse Temperature [K],Eclipse Mid Time,Mass Flag,Planet Radius [Re],Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Insolation Flux [W/m2],Planet Insolation Flux Error Upper [W/m2],Planet Insolation Flux Error Lower [W/m2],Planet Insolation Flux [Earth],Planet Insolation Flux Error Upper [Earth],Planet Insolation Flux Error Lower [Earth],Available Transits,Available Eclipses,Planet Semi-major Axis [m],Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier,Dayside Emitting Temperature [K],Known,TIC,TFOPWG Disposition,Creation Date,Planet Radius Error Lower [Re],Planet Radius Error Upper [Re],Transit Duration Error Lower [hr],Transit Duration Error Upper [hr],TOI Disposition,EXOFOP Disposition,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Updated,Public Comment,Sectors,FP_Flag,EB,VS,NASA PC,Star T Mag
TOI-2191,1.07,,,5899.0,-5721.1,5721.1,1.13908,-0.0581909,0.0581909,4.35435,,,,,,,,,,,,,,,,,596.389,-12.8075,12.8075,,,,,,,,,13.442,11.95,,12.246,11.913,,,,,,12.8641,,,11.856,11.902,11.917,,313.40292,-36.821547,,,,,,,,,,TOI-2191.01,1.338780547,-0.079258598,0.079258598,0.120778772,,,,,,1.165628976,-0.657996566,1.510437677,,,,,,,4.0115394,-0.0004694,0.0004694,0.050553762,,,9.543389782,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459037.35,-0.001392,0.001392,1.45875118,-0.053680414,0.053680414,2.2686483,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,8167.13388,,,8167.13388,,,1350.243413,,,2459039.355,True,15.00636536,142.5,184.7,80.5,370.47,480.06,-209.13,753412.9863,,,553.5023045,,,92,92,7562735160.0,11,167,332,4.0,25.0,49.0,Eclipse,4,25,49,1,0,1,1,1372.2057929376772,False,262471759.0,PC,18/09/2020 16:26,-0.8884081,0.8884081,-0.0865149,0.0865149,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 16:26:01+00,2020-09-17 18:53:05+00,,[27],0.0,0.0,0.0,True,12.8641
TOI-2192,0.92,,,5349.23,-5242.7,5242.7,1.12916,-0.0613819,0.0613819,4.29634,-2.0,2.0,0.31519,,,,,,,,,,,,,,426.477,-2.8275,2.8275,,,,,,,,,13.283,11.467,,11.826,11.368,,,,,,12.5625,,,11.323,11.374,11.295,,353.281713,-76.819155,,,,,,,,,,TOI-2192.01,1.122610911,-0.067105602,0.067105602,0.102166665,,,,,,1.32027217,-0.814401717,2.122686286,,,,,,,6.2643562,-0.0002924,0.0002924,0.064711202,,,12.3233105,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459039.462,-0.001163,0.001163,1.043802745,-0.021463573,0.021463573,3.7445912,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,13480.52832,,,13480.52832,,,1077.488338,,,2459042.595,True,12.58332407,153.9,247.4,94.9,419.62,674.65,-258.84,305449.6793,,,224.401629,,,155,154,9680658045.0,21,296,595,5.0,38.0,70.0,Eclipse,5,38,70,1,0,1,1,1095.0142210031315,False,277890574.0,PC,18/09/2020 16:26,-0.7521854,0.7521854,-0.1059742,0.1059742,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 16:26:01+00,2021-10-04 19:19:49+00,possible odd-even,"[27, 28]",0.0,0.0,0.0,True,12.5625
TOI-2195,0.91,,,5296.0,-5154.0,5154.0,0.933443,-0.0508141,0.0508141,4.45693,,,,,,,,,,,,,,,,,174.267,-0.653,0.653,,,,,,,,,11.398,9.865,,10.254,9.8,,,,,,10.9916,,,9.634,9.694,9.592,,34.840097,-72.708894,,,,,,,,,,TOI-2195.01,0.798006702,-0.044367085,0.044367085,0.087852511,,,,,,0.348080907,-0.224429279,0.628924274,,,,,,,4.1645693,-4.3e-05,4.3e-05,0.049096186,,,11.31001975,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459039.461,-0.000402,0.000402,0.771806367,-0.008560729,0.008560729,2.0298334,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,7307.40024,,,7307.40024,,,1113.528397,,,2459041.543,True,8.944841741,46.8,84.6,30.2,110.63,199.89,-71.33,348404.0497,,,255.9584822,,,298,298,7344684924.0,2,27,55,2.0,18.0,37.0,Eclipse,2,18,37,0,0,0,2,1131.640492315648,False,24695044.0,PC,18/09/2020 16:26,-0.4973098,0.4973098,-0.031198,0.031198,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 16:26:01+00,2021-10-04 20:28:34+00,SG1 should clear the neighbor.,"[27, 28, 29]",0.0,0.0,0.0,True,10.9916
TOI-2200,0.85,,,5070.0,-34.8,34.8,0.826247,-0.05,0.05,4.53327,,,0.273342,,,,,,,,,,,,,,251.245,-1.1885,1.1885,,,,,,,,,13.085,11.018,,11.489,10.958,,,,,,12.3181,,,10.906,10.969,10.999,,98.783507,-72.456778,,,,,,,,,,TOI-2200.01,0.662535783,-0.037979724,0.037979724,0.082401456,,,,,,0.144449014,-0.090772251,0.244943493,,,,,,,2.9360281,-2.9e-06,2.9e-06,0.038013481,,,9.893071729,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459384.87,-0.000412,0.000412,0.679,-2.27e-05,2.27e-05,2.118,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,7624.8,,,7624.8,,,1139.796667,,,2459386.338,True,7.426350831,22.8,38.8,14.4,45.91,77.85,-28.85,382414.2323,,,280.9443993,,,424,424,5686735866.0,2,24,49,8.0,62.0,121.0,Transit,2,24,49,1,0,1,1,1158.3360303078011,False,142105158.0,PC,18/09/2020 16:26,-0.425714,0.425714,-0.132,0.132,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 16:26:02+00,2021-11-10 14:28:42+00,TFOP work in progress,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38]",0.0,0.0,0.0,True,12.3181
TOI-2203,1.26,,,6344.0,-130.27,130.27,1.44638,-0.0837563,0.0837563,4.21787,-0.0889385,0.0889385,,,,,,,,,,,,,,,701.717,-27.4775,27.4775,,,,,,,,,12.836,11.581,,11.834,11.527,,,,,,12.3775,,,11.546,11.551,11.185,,325.104572,-54.034226,,,,,,,,,,TOI-2203.01,1.851718537,-0.10501516,0.10501516,0.131561256,,,,,,0.927355749,-0.400971082,0.70676502,,,,,,,3.05631,-6.44e-05,6.44e-05,0.04452711,,,6.619809711,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459038.655,-0.000609,0.000609,1.730836397,-0.020872813,0.020872813,3.0708372,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,11055.01392,,,11055.01392,,,1743.513938,,,2459040.183,True,20.7558774,111.3,84.9,48.2,294.74,224.63,-127.44,2094797.225,,,1538.963507,,,149,149,6661160790.0,1,13,26,1.0,4.0,7.0,Eclipse,1,4,7,1,0,1,2,1771.8730505413748,False,355600246.0,APC,18/09/2020 16:26,-1.1771129,1.1771129,-0.0403755,0.0403755,PC,APC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 16:26:02+00,2021-10-14 19:41:34+00,Two peaks in the Coralie spectra. Retired as APC/PC/SM,"[27, 28]",0.0,0.0,0.0,True,12.3775
TOI-2212,0.89,,,5234.0,-138.1,138.1,0.920804,-0.0529649,0.0529649,4.45912,-2.0,2.0,,,,,,,,,,,,,,,324.412,-1.743,1.743,,,,,,,,,13.161,11.279,,11.646,11.19,,,,,,12.4235,,,11.157,11.24,11.119,,44.529245,-66.949285,,,,,,,,,,TOI-2212.01,0.860491427,-0.051961103,0.051961103,0.096031739,,,,,,0.495707736,-0.319606422,0.90725056,,,,,,,5.129391,-6.77e-05,6.77e-05,0.055999636,,,13.07740021,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459039.727,-0.000769,0.000769,0.922209492,-0.014849565,0.014849565,2.9020811,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,10447.49196,,,10447.49196,,,1023.429693,,,2459042.291,True,9.645231824,63.1,115.6,40.7,157.55,288.35,-101.58,248597.2191,,,182.6344066,,,242,243,8377426293.0,8,114,230,8.0,66.0,138.0,Eclipse,8,66,138,1,0,1,1,1040.0762839106355,False,280803917.0,PC,18/09/2020 16:26,-0.582431,0.582431,-0.071508,0.071508,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 16:26:02+00,2021-09-29 11:40:04+00,,"[1, 2, 3, 27, 28, 29, 30]",0.0,0.0,0.0,True,12.4235
TOI-2216,1.23,,,6283.0,-6319.5,6319.5,1.38612,-0.07,0.07,4.24437,-2.0,2.0,,,,,,,,,,,,,,,563.621,-9.044,9.044,,,,,,,,,12.556,11.248,,11.51,11.238,,,,,,12.0253,,,11.221,11.245,11.179,,12.074996,-68.439297,,,,,,,,,,TOI-2216.01,0.619593159,-0.032989351,0.032989351,0.045934736,,,,,,0.121103083,-0.074977565,0.195419914,,,,,,,5.68083,-3e-05,3e-05,0.066761213,,,10.35682883,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459111.579,-0.0026,0.0026,0.211,-0.000156243,0.000156243,3.807,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,13705.2,,,13705.2,,,1380.507157,,,2459114.419,True,6.945007783,12.0,19.4,7.5,38.49,62.11,-23.83,823357.0888,,,604.8874314,,,171,171,9987335336.0,8,115,229,44.0,319.0,636.0,Transit,8,115,229,0,0,0,1,1402.9617928347598,False,39018923.0,PC,18/09/2020 19:18,-0.369777,0.369777,-0.451,0.451,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 19:18:08+00,2021-09-29 11:47:53+00,low SNR,"[1, 2, 27, 29]",0.0,0.0,0.0,True,12.0253
TOI-2217,1.1,,,5987.69,-5868.8,5868.8,1.31263,-0.0594222,0.0594222,4.24318,,,0.0209229,,,,,,,,,,,,,,698.996,-6.2165,6.2165,,,,,,,,,13.355,12.004,,12.228,11.911,,,,,,12.8172,,,11.895,11.923,11.894,,35.750418,-71.457945,,,,,,,,,,TOI-2217.01,1.128109229,-0.057077045,0.057077045,0.088316992,,,,,,1.317220208,-0.80933609,2.103525003,,,,,,,3.8300938,-0.0001179,0.0001179,0.049473231,,,8.104595666,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459039.604,-0.001353,0.001353,0.779989111,-0.01818155,0.01818155,4.2606707,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,15338.41452,,,15338.41452,,,1487.231698,,,2459041.52,True,12.64495462,160.6,256.4,98.6,418.65,668.56,-257.23,1108949.353,,,814.7006141,,,324,325,7401089944.0,32,474,943,4.0,32.0,64.0,Eclipse,4,32,64,1,0,1,1,1511.4222527931508,False,234330672.0,PC,18/09/2020 19:18,-0.6397755,0.6397755,-0.1205272,0.1205272,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 19:18:08+00,2021-10-04 19:21:58+00,,"[27, 29]",0.0,0.0,0.0,True,12.8172
TOI-2222,1.41,,,6672.0,-6543.8,6543.8,1.49571,-0.06,0.06,4.23759,,,,,,,,,,,,,,,,,859.449,-9.774,9.774,,,,,,,,,13.261,11.982,,12.195,11.894,,,,,,12.7427,,,11.872,11.905,11.811,,119.185192,-67.071931,,,,,,,,,,TOI-2222.01,1.633793735,-0.067829272,0.067829272,0.112249722,,,,,,1.012810666,-0.486551852,0.93720383,,,,,,,2.2456869,-1e-06,1e-06,0.037642008,,,5.41163875,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459386.42,-0.000257,0.000257,1.26,-2.02e-05,2.02e-05,3.155,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,11358.0,,,11358.0,,,2028.040581,,,2459387.543,True,18.3131625,125.0,115.7,60.1,321.9,297.87,-154.64,3835120.539,,,2817.509248,,,554,554,5631164295.0,3,39,78,1.0,7.0,13.0,Eclipse,1,7,13,1,0,1,2,2061.027676098619,False,306510653.0,PC,18/09/2020 19:18,-0.760297,0.760297,-0.073,0.073,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 19:18:08+00,2021-11-10 14:18:34+00,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",0.0,0.0,0.0,True,12.7427
TOI-2223,1.19,,,6192.0,-5846.6,5846.6,1.59136,-0.0734145,0.0734145,4.11008,,,,,,,,,,,,,,,,,601.919,-6.8165,6.8165,,,,,,,,,12.644,11.221,,11.456,11.12,,,,,,12.0599,,,11.09,11.119,11.066,,18.689893,-81.982165,,,,,,,,,,TOI-2223.01,1.285172071,-0.061580773,0.061580773,0.082990482,,,,,,1.200333237,-0.694903273,1.651614485,,,,,,,6.9309657,-3.2e-05,3.2e-05,0.07541398,,,10.19029675,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459365.147,-0.001773,0.001773,0.688742004,-0.012240133,0.012240133,5.2921448,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,19051.72128,,,19051.72128,,,1371.584391,,,2459368.612,True,14.40546898,113.9,156.8,66.0,381.5,524.93,-220.86,802256.4415,,,589.3856321,,,155,155,11281770796.0,11,155,307,3.0,18.0,36.0,Eclipse,3,18,36,0,0,0,2,1393.8938901537058,False,273695332.0,PC,18/09/2020 19:18,-0.6902577,0.6902577,-0.1070557,0.1070557,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 19:18:08+00,2022-03-22 19:11:05+00,,"[27, 28, 39]",0.0,0.0,0.0,True,12.0599
TOI-2226,1.04,,,5801.1,-5824.8,5824.8,1.35926,-0.06,0.06,4.1885,-0.1,0.1,-0.09,,,,,,,,,,,,,,164.418,-1.5585,1.5585,,,,,,,,,10.186,8.767,,9.123,8.765,,,,,,9.6968,,,8.719,8.764,8.716,,333.559598,-59.568325,,,,,,,,,,TOI-2226.01,0.409401894,-0.022450391,0.022450391,0.030951575,,,,,,0.069439986,-0.035962802,0.073970732,,,,,,,0.9017685,-3e-07,3e-07,0.018507656,,,2.927873446,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2460179.543,-0.000303,0.000303,0.0958,-0.0053675,0.0053675,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,2286.0,,,2286.0,,,2397.282437,,,2460179.994,True,4.588977946,14.2,15.2,7.4,22.07,23.51,-11.43,7485954.038,,,5499.630198,,,568,569,2768705995.0,5,69,138,6.0,57.0,114.0,Eclipse,6,57,114,0,0,0,1,2436.275454431363,False,403135192.0,PC,18/09/2020 19:18,-0.251646,0.251646,-0.082,0.082,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 19:18:09+00,2023-10-16 17:22:27+00,could be L1 given Rp uncertainty,"[1, 27, 28, 67, 68]",0.0,0.0,0.0,True,9.6968
TOI-2234,1.15,,,6103.0,-132.3,132.3,2.69049,-0.15,0.15,3.6391,-0.08,0.08,,,,,,,,,,,,,,,558.211,-15.4225,15.4225,,,,,,,,,11.25,9.938,,10.191,9.837,,,,,,10.7837,,,9.791,9.804,9.764,,299.229827,-35.397179,,,,,,,,,,TOI-2234.01,1.250153561,-0.082847854,0.082847854,0.047749346,,,,,,1.226542348,-0.721301165,1.747546753,,,,,,,2.91615,-0.00054,0.00054,0.041865301,,,3.346002358,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459036.73,-0.0026,0.0026,0.228,-0.000378543,0.000378543,1.481,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,5331.6,,,5331.6,,,2359.202668,,,2459038.188,True,14.01294718,159.0,226.4,93.4,389.83,555.42,-229.25,7022200.264,,,5158.928901,,,124,124,6262959860.0,36,517,1028,2.0,16.0,31.0,Eclipse,2,16,31,0,0,0,2,2397.576265824514,False,271491157.0,APC,18/09/2020 21:10,-0.92864,0.92864,-0.161,0.161,PC,APC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 21:10:23+00,2020-09-18 16:03:13+00,,[27],0.0,0.0,0.0,True,10.7837
TOI-2241,10.67678775,,,4779.7,-114.5,114.5,5.76,-0.28,0.28,,,,,,,,,,,,,,,,,,527.7527988,,,,,,,,,,,11.326,8.608,,9.163,8.468,,,,,,10.1738,,,8.367,8.459,8.395,,295.256495,-27.859275,,,,,,,,,,TOI-2241.01,1.900797973,-0.120248222,0.120248222,0.03391165,,,,,,0.911875698,-0.38816543,0.67404296,,,,,,,3.3243,-4e-05,4e-05,0.095990118,,,3.583500358,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2458657.363,-0.00444,0.00444,0.115,-0.000183968,0.000183968,2.337,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,"Star Mass, Star Distance, ",,,,,,,,,8413.2,,,8413.2,,,1785.385136,,,2458659.025,True,21.30600786,25.6,18.9,10.9,289.82,214.23,-123.37,2301804.374,,,1691.043357,,,106,105,14359917307.0,14,138,276,2.0,15.0,30.0,Eclipse,2,15,30,0,0,0,2,1814.425314484836,False,96973930.0,PC,18/09/2020 21:10,-1.34786,1.34786,-0.19,0.19,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 21:10:23+00,2020-09-18 16:01:30+00,,"[13, 27]",0.0,0.0,0.0,True,10.1738
TOI-2242,1.12,,,6037.16,-102.6,102.6,2.58365,-0.11,0.11,3.66282,-0.07,0.07,-0.494098,,,,,,,,,,,,,,349.478,-4.5135,4.5135,,,,,,,,,10.249,9.244,,9.45,9.159,,,,,,9.9279,,,9.117,9.156,9.125,,315.171774,-35.871099,,,,,,,,,,TOI-2242.01,0.665192367,-0.046481836,0.046481836,0.026457513,,,,,,0.146903169,-0.092439818,0.249757411,,,,,,,6.53144,-0.00545,0.00545,0.071017352,,,5.910635846,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459041.759,-0.01251,0.01251,0.07,-0.000229402,0.000229402,5.713,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,20566.8,,,20566.8,,,1755.903265,,,2459045.024,True,7.456128427,14.8,25.2,9.3,46.69,79.38,-29.38,2154795.742,,,1583.042011,,,57,56,10624044651.0,7,58,112,8.0,52.0,104.0,Eclipse,8,52,104,0,0,0,1,1784.463903998855,False,92562123.0,PC,18/09/2020 21:10,-0.521014,0.521014,-0.994,0.994,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 21:10:23+00,2020-09-18 16:05:37+00,weak signal; weak BLS; possible variability; period may be double,[27],0.0,0.0,0.0,True,9.9279
TOI-2243,1.399,,,6664.0,-235.8,235.8,1.455430546,,,,,,,,,,,,,,,,,,,,128.552,-20.6045,20.6045,,,,,,,,,11.2517,,,,999.0,,,,,,10.8068,,,,,,,310.483615,-38.878009,,,,,,,,,,TOI-2243.01,1.254847271,,,0.088600226,,,,,,1.222703798,-0.717808715,1.728479861,,,,,,,5.41418,-0.00069,0.00069,0.067507103,,,9.973817037,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459040.094,-0.00137,0.00137,0.785,-0.000140014,0.000140014,4.428,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,"Star Radius, Star Mass, ",,,,,,,,,15940.8,,,15940.8,,,1492.070322,,,2459042.801,True,14.06555888,113.1,160.0,66.5,388.61,549.36,-228.14,1123644.45,,,825.4965121,,,69,68,10098918934.0,1,6,12,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,3,1516.3395908452248,False,1990842033.0,APC,25/08/2020 18:54,,,-0.136,0.136,PC,APC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-08-25 18:54:41+00,2020-09-18 20:24:29+00,Rp/R* is 0.08; two stars in pixel; no stellar radius,[27],0.0,0.0,0.0,True,10.8068
TOI-2244,1.994696819,,,5286.9,-747.5,747.5,1.95,-0.47,0.47,,,,,,,,,,,,,,,,,,174.318,-1.1905,1.1905,,,,,,,,,9.6383,,,,999.0,,,,,,9.1984,,,,,,,308.563502,-48.274841,,,,,,,,,,TOI-2244.01,1.201631638,-0.278915637,0.278915637,0.063324561,,,,,,1.257093424,-0.751915169,1.88280842,,,,,,,5.46377,-0.00043,0.00043,0.076437889,,,8.429027716,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459039.628,-0.00088,0.00088,0.401,-0.000435819,0.000435819,1.036,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,"Star Mass, ",,,,,,,,,3729.6,,,3729.6,,,1287.648592,,,2459042.36,True,13.46906587,91.5,137.2,54.8,399.54,598.41,-238.98,622967.5859,,,457.6693005,,,73,75,11434945435.0,16,196,391,2.0,13.0,26.0,Eclipse,2,13,26,0,0,0,2,1308.5928350484637,False,1989628303.0,PC,18/09/2020 21:10,-3.12636,3.12636,-0.124,0.124,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 21:10:23+00,2020-09-18 16:06:00+00,two stars in the TESS pixel; this star and 1989628301 have phantom 100504381,[27],0.0,0.0,0.0,True,9.1984
TOI-2245,1.08,,,5918.0,-59.3,59.3,1.51258,-0.07,0.07,4.11205,-0.54,0.54,,,,,,,,,,,,,,,264.842,-1.681,1.681,,,,,,,,,11.654,9.648,,10.005,9.511,,,,,,10.8366,,,9.417,9.43,9.403,,117.281011,-80.893886,,,,,,,,,,TOI-2245.01,0.40310069,-0.020557623,0.020557623,0.027386128,,,,,,0.067992664,-0.034861579,0.071139016,,,,,,,3.7981107,-1.83e-05,1.83e-05,0.048879799,,,6.948874492,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459389.181,-0.002903,0.002903,0.075,-4.28e-05,4.28e-05,3.914,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,14090.4,,,14090.4,,,1587.459774,,,2459391.08,True,4.518347872,8.4,8.8,4.3,21.61,22.61,-11.08,1439456.2,,,1057.510739,,,328,328,7312313873.0,7,87,172,23.0,168.0,342.0,Transit,7,87,172,0,0,0,1,1613.2805975276535,False,278415929.0,PC,18/09/2020 21:10,-0.23043,0.23043,-0.209,0.209,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2020-09-18 21:10:23+00,2022-03-21 19:09:07+00,possible depth aperture and centroid offset in qlp possibly due to variable star in background,"[7, 11, 12, 13, 27, 38, 39]",0.0,0.0,0.0,True,10.8366
